id,url
0,https://basketball.fandom.com/wiki/%C3%96mer_A%C5%9F%C4%B1k
1,https://basketball.fandom.com/wiki/%C3%96sterreichische_Basketball_Bundesliga
2,https://basketball.fandom.com/wiki/%C4%8CEZ_Basketball_Nymburk
3,https://basketball.fandom.com/wiki/%C5%A0ar%C5%ABnas_Jasikevi%C4%8Dius
4,https://basketball.fandom.com/wiki/%C5%A0ar%C5%ABnas_Mar%C4%8Diulionis
5,https://basketball.fandom.com/wiki/%C5%BDydr%C5%ABnas_Ilgauskas
6,https://basketball.fandom.com/wiki/%D0%90lexey_Mendeleevskiy
7,https://basketball.fandom.com/wiki/%D0%9F%D0%91%D0%9B
8,https://basketball.fandom.com/wiki/10_day_contract
9,https://basketball.fandom.com/wiki/1922_National_Intercollegiate_Basketball_Tournament
10,https://basketball.fandom.com/wiki/1937-38_National_Basket_Ball_League_(United_States)_season
11,https://basketball.fandom.com/wiki/1946
12,https://basketball.fandom.com/wiki/1946-47_BAA_season
13,https://basketball.fandom.com/wiki/1946-47_New_York_Knicks_season
14,https://basketball.fandom.com/wiki/1947%E2%80%9348_BAA_season
15,https://basketball.fandom.com/wiki/1947-48_BAA_season
16,https://basketball.fandom.com/wiki/1947-48_New_York_Knicks_season
17,https://basketball.fandom.com/wiki/1947_BAA_Draft
18,https://basketball.fandom.com/wiki/1947_BAA_Finals
19,https://basketball.fandom.com/wiki/1947_NBA_Draft
20,https://basketball.fandom.com/wiki/1948%E2%80%9349_BAA_season
21,https://basketball.fandom.com/wiki/1948-49_BAA_season
22,https://basketball.fandom.com/wiki/1948-49_New_York_Knicks_season
23,https://basketball.fandom.com/wiki/1948_BAA_Draft
24,https://basketball.fandom.com/wiki/1948_BAA_Finals
25,https://basketball.fandom.com/wiki/1948_NBA_Draft
26,https://basketball.fandom.com/wiki/1948_NBA_Finals
27,https://basketball.fandom.com/wiki/1949%E2%80%9350_NBA_season
28,https://basketball.fandom.com/wiki/1949-50_NBA_season
29,https://basketball.fandom.com/wiki/1949-50_New_York_Knicks_season
30,https://basketball.fandom.com/wiki/1949_BAA_Draft
31,https://basketball.fandom.com/wiki/1949_BAA_Finals
32,https://basketball.fandom.com/wiki/1949_NBA_Draft
33,https://basketball.fandom.com/wiki/1949_NBA_Finals
34,https://basketball.fandom.com/wiki/1950%E2%80%9351_NBA_season
35,https://basketball.fandom.com/wiki/1950-51_NBA_season
36,https://basketball.fandom.com/wiki/1950-51_New_York_Knicks_season
37,https://basketball.fandom.com/wiki/1950_NBA_Draft
38,https://basketball.fandom.com/wiki/1950_NBA_Finals
39,https://basketball.fandom.com/wiki/1951%E2%80%9352_NBA_season
40,https://basketball.fandom.com/wiki/1951-52_NBA_season
41,https://basketball.fandom.com/wiki/1951-52_New_York_Knicks_season
42,https://basketball.fandom.com/wiki/1951_NBA_All-Star_Game
43,https://basketball.fandom.com/wiki/1951_NBA_Draft
44,https://basketball.fandom.com/wiki/1951_NBA_Finals
45,https://basketball.fandom.com/wiki/1952%E2%80%9353_NBA_season
46,https://basketball.fandom.com/wiki/1952-53_NBA_season
47,https://basketball.fandom.com/wiki/1952-53_New_York_Knicks_season
48,https://basketball.fandom.com/wiki/1952_NBA_All-Star_Game
49,https://basketball.fandom.com/wiki/1952_NBA_Draft
50,https://basketball.fandom.com/wiki/1952_NBA_Finals
51,https://basketball.fandom.com/wiki/1953%E2%80%9354_NBA_season
52,https://basketball.fandom.com/wiki/1953-54_NBA_season
53,https://basketball.fandom.com/wiki/1953-54_New_York_Knicks_season
54,https://basketball.fandom.com/wiki/1953_NBA_All-Star_Game
55,https://basketball.fandom.com/wiki/1953_NBA_Draft
56,https://basketball.fandom.com/wiki/1953_NBA_Finals
57,https://basketball.fandom.com/wiki/1954%E2%80%9355_NBA_season
58,https://basketball.fandom.com/wiki/1954-55_NBA_season
59,https://basketball.fandom.com/wiki/1954-55_New_York_Knicks_season
60,https://basketball.fandom.com/wiki/1954_NBA_All-Star_Game
61,https://basketball.fandom.com/wiki/1954_NBA_Draft
62,https://basketball.fandom.com/wiki/1954_NBA_Finals
63,https://basketball.fandom.com/wiki/1955%E2%80%9356_NBA_season
64,https://basketball.fandom.com/wiki/1955-56_NBA_season
65,https://basketball.fandom.com/wiki/1955-56_New_York_Knicks_season
66,https://basketball.fandom.com/wiki/1955_NBA_All-Star_Game
67,https://basketball.fandom.com/wiki/1955_NBA_Draft
68,https://basketball.fandom.com/wiki/1955_NBA_Finals
69,https://basketball.fandom.com/wiki/1956%E2%80%9357_NBA_season
70,https://basketball.fandom.com/wiki/1956-57_NBA_season
71,https://basketball.fandom.com/wiki/1956-57_New_York_Knicks_season
72,https://basketball.fandom.com/wiki/1956_NBA_All-Star_Game
73,https://basketball.fandom.com/wiki/1956_NBA_Draft
74,https://basketball.fandom.com/wiki/1956_NBA_Finals
75,https://basketball.fandom.com/wiki/1957%E2%80%9358_NBA_season
76,https://basketball.fandom.com/wiki/1957-58_NBA_season
77,https://basketball.fandom.com/wiki/1957-58_New_York_Knicks_season
78,https://basketball.fandom.com/wiki/1957_NBA_All-Star_Game
79,https://basketball.fandom.com/wiki/1957_NBA_Draft
80,https://basketball.fandom.com/wiki/1957_NBA_Finals
81,https://basketball.fandom.com/wiki/1958%E2%80%9359_NBA_season
82,https://basketball.fandom.com/wiki/1958-59_NBA_season
83,https://basketball.fandom.com/wiki/1958-59_New_York_Knicks_season
84,https://basketball.fandom.com/wiki/1958_NBA_All-Star_Game
85,https://basketball.fandom.com/wiki/1958_NBA_Draft
86,https://basketball.fandom.com/wiki/1958_NBA_Finals
87,https://basketball.fandom.com/wiki/1959%E2%80%9360_NBA_season
88,https://basketball.fandom.com/wiki/1959-60_NBA_season
89,https://basketball.fandom.com/wiki/1959-60_New_York_Knicks_season
90,https://basketball.fandom.com/wiki/1959_NBA_All-Star_Game
91,https://basketball.fandom.com/wiki/1959_NBA_Draft
92,https://basketball.fandom.com/wiki/1959_NBA_Finals
93,https://basketball.fandom.com/wiki/1960%E2%80%9361_NBA_season
94,https://basketball.fandom.com/wiki/1960-61_NBA_season
95,https://basketball.fandom.com/wiki/1960-61_New_York_Knicks_season
96,https://basketball.fandom.com/wiki/1960_ACC_Men%27s_Basketball_Tournament
97,https://basketball.fandom.com/wiki/1960_NBA_All-Star_Game
98,https://basketball.fandom.com/wiki/1960_NBA_Draft
99,https://basketball.fandom.com/wiki/1960_NBA_Finals
100,https://basketball.fandom.com/wiki/1961%E2%80%9362_NBA_season
101,https://basketball.fandom.com/wiki/1961-62_NBA_season
102,https://basketball.fandom.com/wiki/1961-62_New_York_Knicks_season
103,https://basketball.fandom.com/wiki/1961_NBA_All-Star_Game
104,https://basketball.fandom.com/wiki/1961_NBA_Draft
105,https://basketball.fandom.com/wiki/1961_NBA_Finals
106,https://basketball.fandom.com/wiki/1962%E2%80%9363_NBA_season
107,https://basketball.fandom.com/wiki/1962-63_Duke_Blue_Devils_men%27s_basketball_team
108,https://basketball.fandom.com/wiki/1962-63_NBA_season
109,https://basketball.fandom.com/wiki/1962-63_New_York_Knicks_season
110,https://basketball.fandom.com/wiki/1962_NBA_All-Star_Game
111,https://basketball.fandom.com/wiki/1962_NBA_Draft
112,https://basketball.fandom.com/wiki/1962_NBA_Finals
113,https://basketball.fandom.com/wiki/1963%E2%80%9364_NBA_season
114,https://basketball.fandom.com/wiki/1963-64_NBA_season
115,https://basketball.fandom.com/wiki/1963-64_New_York_Knicks_season
116,https://basketball.fandom.com/wiki/1963_NBA_All-Star_Game
117,https://basketball.fandom.com/wiki/1963_NBA_Draft
118,https://basketball.fandom.com/wiki/1963_NBA_Finals
119,https://basketball.fandom.com/wiki/1964%E2%80%9365_NBA_season
120,https://basketball.fandom.com/wiki/1964-65_NBA_season
121,https://basketball.fandom.com/wiki/1964-65_New_York_Knicks_season
122,https://basketball.fandom.com/wiki/1964_NBA_All-Star_Game
123,https://basketball.fandom.com/wiki/1964_NBA_Draft
124,https://basketball.fandom.com/wiki/1964_NBA_Finals
125,https://basketball.fandom.com/wiki/1965%E2%80%9366_NBA_season
126,https://basketball.fandom.com/wiki/1965-66_NBA_season
127,https://basketball.fandom.com/wiki/1965-66_New_York_Knicks_season
128,https://basketball.fandom.com/wiki/1965_NBA_All-Star_Game
129,https://basketball.fandom.com/wiki/1965_NBA_Draft
130,https://basketball.fandom.com/wiki/1965_NBA_Finals
131,https://basketball.fandom.com/wiki/1966%E2%80%9367_NBA_season
132,https://basketball.fandom.com/wiki/1966-67_NBA_season
133,https://basketball.fandom.com/wiki/1966-67_New_York_Knicks_season
134,https://basketball.fandom.com/wiki/1966_NBA_All-Star_Game
135,https://basketball.fandom.com/wiki/1966_NBA_Draft
136,https://basketball.fandom.com/wiki/1966_NBA_Finals
137,https://basketball.fandom.com/wiki/1967%E2%80%9368_NBA_season
138,https://basketball.fandom.com/wiki/1967-68_ABA_season
139,https://basketball.fandom.com/wiki/1967-68_NBA_season
140,https://basketball.fandom.com/wiki/1967-68_New_York_Knicks_season
